typeId,groupId,typeName,mass,volume,capacity,portionSize,raceId,basePrice,published,marketGroupId,iconId,soundId,graphicId
63641,1950,"Gila Hunter's Quiver SKIN",0,0.01,0,1,1,"None",1,"None","None","None",0
63642,1950,"Gila Versus Blueforce SKIN",0,0.01,0,1,1,"None",1,"None","None","None",0
63643,1950,"Worm Versus Redforce SKIN",0,0.01,0,1,1,"None",1,"None","None","None",0
63644,1950,"Rattlesnake Versus Redforce SKIN",0,0.01,0,1,1,"None",1,"None","None","None",0
63645,303,"Hunt Probing Booster I",0,1,0,1,"None","None",1,2531,25250,"None",0
63646,303,"Hunt Probing Booster II",0,1,0,1,"None","None",1,2531,25251,"None",0
63647,303,"Hunt Probing Booster III",0,1,0,1,"None","None",1,2531,25252,"None",0
63648,303,"Hunt Probing Booster IV",0,1,0,1,"None","None",1,2531,25253,"None",0
63649,303,"Hunt Pursuit Booster I",0,1,0,1,"None","None",1,2531,25250,"None",0
63650,303,"Hunt Pursuit Booster II",0,1,0,1,"None","None",1,2531,25251,"None",0
63651,303,"Hunt Pursuit Booster III",0,1,0,1,"None","None",1,2531,25252,"None",0
63652,303,"Hunt Pursuit Booster IV",0,1,0,1,"None","None",1,2531,25253,"None",0
63653,303,"Hunt Rapid Repair Booster I",0,1,0,1,"None","None",1,2790,25240,"None",0
63654,303,"Hunt Rapid Repair Booster II",0,1,0,1,"None","None",1,2790,25241,"None",0
63655,303,"Hunt Rapid Repair Booster III",0,1,0,1,"None","None",1,2790,25242,"None",0
63656,303,"Hunt Rapid Repair Booster IV",0,1,0,1,"None","None",1,2790,25243,"None",0
63657,303,"Hunt Resistance Booster I",0,1,0,1,"None","None",1,2790,25240,"None",0
63658,303,"Hunt Resistance Booster II",0,1,0,1,"None","None",1,2790,25241,"None",0
63659,303,"Hunt Resistance Booster III",0,1,0,1,"None","None",1,2790,25242,"None",0
63660,303,"Hunt Resistance Booster IV",0,1,0,1,"None","None",1,2790,25243,"None",0
63661,303,"Hunt Drone Precision Booster I",0,1,0,1,"None","None",1,2791,25235,"None",0
63662,303,"Hunt Drone Precision Booster II",0,1,0,1,"None","None",1,2791,25236,"None",0
63663,303,"Hunt Drone Precision Booster III",0,1,0,1,"None","None",1,2791,25237,"None",0
63664,303,"Hunt Drone Precision Booster IV",0,1,0,1,"None","None",1,2791,25238,"None",0
63665,303,"Hunt Missile Velocity Booster I",0,1,0,1,"None","None",1,2791,25235,"None",0
63666,303,"Hunt Missile Velocity Booster II",0,1,0,1,"None","None",1,2791,25236,"None",0
63667,303,"Hunt Missile Velocity Booster III",0,1,0,1,"None","None",1,2791,25237,"None",0
63668,303,"Hunt Missile Velocity Booster IV",0,1,0,1,"None","None",1,2791,25238,"None",0
63669,303,"Hunt Drone Damage Booster I",0,1,0,1,"None","None",1,2792,25245,"None",0
63670,303,"Hunt Drone Damage Booster II",0,1,0,1,"None","None",1,2792,25246,"None",0
63671,303,"Hunt Drone Damage Booster III",0,1,0,1,"None","None",1,2792,25247,"None",0
63672,303,"Hunt Drone Damage Booster IV",0,1,0,1,"None","None",1,2792,25248,"None",0
63673,303,"Hunt Missile Damage Booster I",0,1,0,1,"None","None",1,2792,25245,"None",0
63674,303,"Hunt Missile Damage Booster II",0,1,0,1,"None","None",1,2792,25246,"None",0
63675,303,"Hunt Missile Damage Booster III",0,1,0,1,"None","None",1,2792,25247,"None",0
63676,303,"Hunt Missile Damage Booster IV",0,1,0,1,"None","None",1,2792,25248,"None",0
63677,1194,"Hunt Booster Crate",0,1,0,1,"None","None",1,"None",24274,"None",0
63678,383,"Hunt Energy Neutralizer Tower",1000,1000,1000,1,"None","None",0,"None","None","None",2473
63679,383,"Hunt EM Missile Battery",1000,1000,1000,1,"None","None",0,"None","None","None",2468
63680,383,"Hunt Thermal Missile Battery",1000,1000,1000,1,"None","None",0,"None","None","None",2468
63681,383,"Hunt Kinetic Missile Battery",1000,1000,1000,1,"None","None",0,"None","None","None",2468
63682,383,"Hunt Explosive Missile Battery",1000,1000,1000,1,"None","None",0,"None","None","None",2468
63683,1950,"Oracle Capsuleer Elite XIX SKIN",0,0.01,0,1,4,"None",1,1956,"None","None",0
63684,1950,"Abaddon Capsuleer Elite XIX SKIN",0,0.01,0,1,4,"None",1,1964,"None","None",0
63685,1950,"Revelation Capsuleer Elite XIX SKIN",0,0.01,0,1,4,"None",1,1980,"None","None",0
63686,1950,"Naga Capsuleer Elite XIX SKIN",0,0.01,0,1,1,"None",1,1957,"None","None",0
63687,1950,"Rokh Capsuleer Elite XIX SKIN",0,0.01,0,1,1,"None",1,1965,"None","None",0
63688,1950,"Phoenix Capsuleer Elite XIX SKIN",0,0.01,0,1,1,"None",1,1981,"None","None",0
63689,1950,"Talos Capsuleer Elite XIX SKIN",0,0.01,0,1,8,"None",1,1958,"None","None",0
63690,1950,"Hyperion Capsuleer Elite XIX SKIN",0,0.01,0,1,8,"None",1,1966,"None","None",0
63691,1950,"Nyx Capsuleer Elite XIX SKIN",0,0.01,0,1,8,"None",1,1976,"None","None",0
63692,1950,"Tornado Capsuleer Elite XIX SKIN",0,0.01,0,1,2,"None",1,1959,"None","None",0
63693,1950,"Maelstrom Capsuleer Elite XIX SKIN",0,0.01,0,1,2,"None",1,1967,"None","None",0
63694,1950,"Hel Capsuleer Elite XIX SKIN",0,0.01,0,1,2,"None",1,1977,"None","None",0
63695,1950,"Orca Capsuleer Elite XIX SKIN",0,0.01,0,1,128,"None",1,2338,"None","None",0
63696,1950,"Rorqual Capsuleer Elite XIX SKIN",0,0.01,0,1,128,"None",1,1969,"None","None",0
63697,1950,"Porpoise Capsuleer Elite XIX SKIN",0,0.01,0,1,128,"None",1,2338,"None","None",0
63698,526,"Guristas Infiltrator Clone Corpse",70,1,0,1,"None","None",1,1661,2855,"None",0
63699,314,"Classified Caldari Databank",0,0.01,0,1,"None",1000000.0000,1,1661,10158,"None",0
63704,314,"Capsule Subsystem Holostorage EH-CN-J44-001",1,0.1,0,1,"None","None",1,1661,2887,"None",0
63705,314,"Capsule Subsystem Holostorage EH-CN-J44-004",1,0.1,0,1,"None","None",1,1661,2887,"None",0
63706,314,"Capsule Subsystem Holostorage EH-CN-J44-005",1,0.1,0,1,"None","None",1,1661,2887,"None",0
63707,314,"Capsule Subsystem Holostorage EH-CN-J44-006",1,0.1,0,1,"None","None",1,1661,2887,"None",0
63708,314,"Capsule Subsystem Holostorage EH-CN-J44-007",1,0.1,0,1,"None","None",1,1661,2887,"None",0
63709,314,"Capsule Subsystem Holostorage EH-CN-J44-008",1,0.1,0,1,"None","None",1,1661,2887,"None",0
63710,314,"Capsule Subsystem Holostorage EH-CN-J44-009",1,0.1,0,1,"None","None",1,1661,2887,"None",0
63711,314,"Capsule Subsystem Holostorage EH-CN-J44-010",1,0.1,0,1,"None","None",1,1661,2887,"None",0
63712,314,"Capsule Subsystem Holostorage EH-CN-J44-002",1,0.1,0,1,"None","None",1,1661,2887,"None",0
63713,314,"Capsule Subsystem Holostorage EH-CN-J44-003",1,0.1,0,1,"None","None",1,1661,2887,"None",0
63714,4050,"Event 57 Proving Filament",0,0.1,0,1,"None",10000.0000,0,"None",24497,"None",0
63715,4050,"Event 58 Proving Filament",0,0.1,0,1,"None",10000.0000,0,"None",24497,"None",0
63716,4050,"Event 59 Proving Filament",0,0.1,0,1,"None",10000.0000,0,"None",24497,"None",0
63717,4050,"Event 60 Proving Filament",0,0.1,0,1,"None",10000.0000,0,"None",24497,"None",0
63718,4050,"Event 61 Proving Filament",0,0.1,0,1,"None",10000.0000,0,"None",24497,"None",0
63719,4050,"Event 62 Proving Filament",0,0.1,0,1,"None",10000.0000,0,"None",24497,"None",0
63720,4050,"Event 63 Proving Filament",0,0.1,0,1,"None",10000.0000,0,"None",24497,"None",0
63721,4050,"Event 64 Proving Filament",0,0.1,0,1,"None",10000.0000,0,"None",24497,"None",0
63722,4050,"Event 65 Proving Filament",0,0.1,0,1,"None",10000.0000,0,"None",24497,"None",0
63723,4050,"Event 66 Proving Filament",0,0.1,0,1,"None",10000.0000,0,"None",24497,"None",0
63724,4050,"Event 67 Proving Filament",0,0.1,0,1,"None",10000.0000,0,"None",24497,"None",0
63725,4050,"Event 68 Proving Filament",0,0.1,0,1,"None",10000.0000,0,"None",24497,"None",0
63726,4050,"Event 69 Proving Filament",0,0.1,0,1,"None",10000.0000,0,"None",24497,"None",0
63727,4050,"Event 70 Proving Filament",0,0.1,0,1,"None",10000.0000,0,"None",24497,"None",0
63728,4050,"Event 71 Proving Filament",0,0.1,0,1,"None",10000.0000,0,"None",24497,"None",0
350916,350858,"Plasma Cannon",0,0.01,0,1,"None",1500.0000,0,"None","None","None",0
351063,350858,"Heavy Machine Gun",0,0.01,0,1,"None",1500.0000,0,"None","None","None",0
351071,351064,"Assault C-I",0,0.01,0,1,"None",3000.0000,0,"None","None","None",0
351252,351210,"Saga",0,0.01,0,1,"None",30000.0000,0,"None","None","None",0
351253,351210,"Methana",0,0.01,0,1,"None",30000.0000,0,"None","None","None",0
351278,351210,"Gunnlogi C-I",0,0.01,0,1,4,97500.0000,0,"None","None","None",0
351296,350858,"Blaster",0,0.01,0,1,"None",12000.0000,0,"None","None","None",0
351297,350858,"20GJ Blaster",0,0.01,0,1,"None",6300.0000,0,"None","None","None",0
351310,350858,"ST-1 Missile Launcher",0,0.01,0,1,"None",6300.0000,0,"None","None","None",0
351311,350858,"ST-201 Missile Launcher",0,0.01,0,1,"None",24000.0000,0,"None","None","None",0
351317,350858,"80GJ Blaster",0,0.01,0,1,"None",24000.0000,0,"None","None","None",0
351320,350858,"Passenger Position",0,0.01,0,1,"None",1500.0000,0,"None","None","None",0
351321,351210,"Colima",0,0,0,1,"None","None",0,"None","None","None",0
351332,350858,"80GJ Particle Accelerator",0,0.01,0,1,"None",105240.0000,0,"None","None","None",0
351336,350858,"80GJ Railgun",0,0.01,0,1,"None",24000.0000,0,"None","None","None",0
351337,350858,"20GJ Railgun",0,0.01,0,1,"None",6300.0000,0,"None","None","None",0
351352,351210,"Bolas",0,0.01,0,1,"None","None",0,"None","None","None",0
351354,351210,"Myron",0,0.01,0,1,"None",45000.0000,0,"None","None","None",0
351355,351210,"Grimsnes",0,0.01,0,1,"None",45000.0000,0,"None","None","None",0
351610,351121,"Basic Afterburner",0,0.01,0,1,"None",4500.0000,0,"None","None","None",0
351611,351121,"Enhanced Afterburner",0,0.01,0,1,"None",12060.0000,0,"None","None","None",0
351614,351121,"Basic 120mm Armor Plates",0,0.01,0,1,"None",9000.0000,0,"None","None","None",0
351615,351121,"Basic 60mm Armor Plates",0,0.01,0,1,"None",5250.0000,0,"None","None","None",0
351620,351121,"Nanofiber Structure I",0,0.01,0,1,"None",6000.0000,0,"None","None","None",0
351630,351121,"Basic Overdrive Unit",0,0.01,0,1,"None",8000.0000,0,"None","None","None",0
351631,351121,"Enhanced Overdrive Unit",0,0.01,0,1,"None",8050.0000,0,"None","None","None",0
351632,351121,"Complex Overdrive Unit",0,0.01,0,1,"None",9000.0000,0,"None","None","None",0
351633,351121,"Overdrive",0,0.01,0,1,"None","None",0,"None","None","None",0
351669,351121,"Basic Armor Plates",0,0.01,0,1,"None",900.0000,0,"None","None","None",0
351670,351121,"Enhanced Armor Plates",0,0.01,0,1,"None",2415.0000,0,"None","None","None",0
351671,351121,"Complex Armor Plates",0,0.01,0,1,"None",3945.0000,0,"None","None","None",0
351673,351121,"Basic Armor Repairer",0,0.01,0,1,"None",1275.0000,0,"None","None","None",0
351674,351121,"Enhanced Armor Repairer",0,0.01,0,1,"None",3420.0000,0,"None","None","None",0
351675,351121,"Complex Armor Repairer",0,0.01,0,1,"None",5595.0000,0,"None","None","None",0
351679,351121,"Basic Light Damage Modifier",0,0.01,0,1,"None",1275.0000,0,"None","None","None",0
351680,351121,"Enhanced Light Damage Modifier",0,0.01,0,1,"None",3420.0000,0,"None","None","None",0
351681,351121,"Complex Light Damage Modifier",0,0.01,0,1,"None",5595.0000,0,"None","None","None",0
351684,351121,"Basic Kinetic Catalyzer",0,0.01,0,1,"None",675.0000,0,"None","None","None",0
351686,351121,"Basic Cardiac Stimulant",0,0.01,0,1,"None",2600.0000,0,"None","None","None",0
351687,351121,"Enhanced Kinetic Catalyzer",0,0.01,0,1,"None",1815.0000,0,"None","None","None",0
351688,351121,"Complex Kinetic Catalyzer",0,0.01,0,1,"None",2955.0000,0,"None","None","None",0
351689,351121,"Enhanced Cardiac Stimulant",0,0.01,0,1,"None",5440.0000,0,"None","None","None",0
351690,351121,"Complex Cardiac Stimulant",0,0.01,0,1,"None",7920.0000,0,"None","None","None",0
351696,351121,"Basic CPU Upgrade",0,0.01,0,1,"None",1200.0000,0,"None","None","None",0
351697,351121,"Enhanced CPU Upgrade",0,0.01,0,1,"None",3210.0000,0,"None","None","None",0
351698,351121,"Complex CPU Upgrade",0,0.01,0,1,"None",5265.0000,0,"None","None","None",0
351699,351121,"Basic PG Upgrade",0,0.01,0,1,"None",1200.0000,0,"None","None","None",0
351700,351121,"Enhanced PG Upgrade",0,0.01,0,1,"None",3210.0000,0,"None","None","None",0
351701,351121,"Complex PG Upgrade",0,0.01,0,1,"None",5265.0000,0,"None","None","None",0
351706,350858,"Locus Grenade",0,0.01,0,1,"None",450.0000,0,"None","None","None",0
351709,350858,"AV Grenade",0,0.01,0,1,"None",750.0000,0,"None","None","None",0
351732,351121,"'Goliath' Basic Armor Plates",0,0.01,0,1,"None",900.0000,0,"None","None","None",0
351824,351210,"Madrugar G-I",0,0.01,0,1,4,97500.0000,0,"None","None","None",0
351855,350858,"Mass Driver",0,0.01,0,1,"None",1500.0000,0,"None","None","None",0
351858,351844,"Repair Tool",0,0.01,0,1,"None",1125.0000,0,"None","None","None",0
351865,351121,"Basic Heavy Armor Repairer",0,0.01,0,1,"None",9000.0000,0,"None","None","None",0
351905,351121,"Basic Shield Extender",0,0.01,0,1,"None",975.0000,0,"None","None","None",0
351906,351121,"Enhanced Shield Extender",0,0.01,0,1,"None",2610.0000,0,"None","None","None",0
351907,351121,"Complex Shield Extender",0,0.01,0,1,"None",4275.0000,0,"None","None","None",0
351908,351121,"Basic Shield Recharger",0,0.01,0,1,"None",1350.0000,0,"None","None","None",0
351909,351121,"Enhanced Shield Recharger",0,0.01,0,1,"None",3615.0000,0,"None","None","None",0
351910,351121,"Complex Shield Recharger",0,0.01,0,1,"None",5925.0000,0,"None","None","None",0
351915,351844,"Drop Uplink",0,0.01,0,1,"None",900.0000,0,"None","None","None",0
351916,351844,"Nanohive",0,0.01,0,1,"None",900.0000,0,"None","None","None",0
352017,351121,"'Scalar' Basic CPU Upgrade",0,0.01,0,1,"None",1200.0000,0,"None","None","None",0
352018,351121,"'Azimuth' Basic PG Upgrade",0,0.01,0,1,"None",1200.0000,0,"None","None","None",0
352019,351121,"'Monolith' Basic Armor Repairer",0,0.01,0,1,"None",1275.0000,0,"None","None","None",0
352020,351121,"'Kinesis' Basic Shield Extender",0,0.01,0,1,"None",975.0000,0,"None","None","None",0
352021,351121,"'Synapse' Basic Shield Recharger",0,0.01,0,1,"None",1350.0000,0,"None","None","None",0
352022,351121,"'Icarus' Basic Kinetic Catalyzer",0,0.01,0,1,"None",675.0000,0,"None","None","None",0
352032,351121,"Basic Light Shield Booster",0,0.01,0,1,"None",5250.0000,0,"None","None","None",0
352034,351121,"Basic Light Shield Extender",0,0.01,0,1,"None",5250.0000,0,"None","None","None",0
352035,351121,"Basic Heavy Shield Extender",0,0.01,0,1,"None",9000.0000,0,"None","None","None",0
352041,351121,"'Helix' Enhanced PG Upgrade",0,0.01,0,1,"None",3210.0000,0,"None","None","None",0
352042,351121,"'Dimension' Enhanced CPU Upgrade",0,0.01,0,1,"None",3210.0000,0,"None","None","None",0
352043,351121,"'Vector' Complex CPU Upgrade",0,0.01,0,1,"None",3210.0000,0,"None","None","None",0
352045,351121,"'Polaris' Complex PG Upgrade",0,0.01,0,1,"None",3210.0000,0,"None","None","None",0
352046,351121,"'Menhir' Enhanced Armor Repairer",0,0.01,0,1,"None",3420.0000,0,"None","None","None",0
352047,351121,"'Obelisk' Complex Armor Repairer",0,0.01,0,1,"None",3420.0000,0,"None","None","None",0
352048,351121,"'Samson' Enhanced Armor Plates",0,0.01,0,1,"None",2415.0000,0,"None","None","None",0
352049,351121,"'Hercules' Complex Armor Plates",0,0.01,0,1,"None",2415.0000,0,"None","None","None",0
352050,351121,"'Mercury' Enhanced Kinetic Catalyzer",0,0.01,0,1,"None",1815.0000,0,"None","None","None",0
352051,351121,"'Spark' Enhanced Shield Recharger",0,0.01,0,1,"None",3615.0000,0,"None","None","None",0
352052,351121,"'Impulse' Enhanced Shield Extender",0,0.01,0,1,"None",2610.0000,0,"None","None","None",0
352057,351121,"Heavy Shield Transporter I",0,0.01,0,1,"None",32000.0000,0,"None","None","None",0
352067,351121,"Basic CPU Upgrade Unit",0,0.01,0,1,"None",3000.0000,0,"None","None","None",0
352068,351121,"Enhanced CPU Upgrade Unit",0,0.01,0,1,"None",8040.0000,0,"None","None","None",0
352069,351121,"Complex CPU Upgrade Unit",0,0.01,0,1,"None",13155.0000,0,"None","None","None",0
352070,351121,"Quantum CPU Enhancer",0,0.01,0,1,"None",18200.0000,0,"None","None","None",0
352071,351121,"Basic Powergrid Upgrade",0,0.01,0,1,"None",3000.0000,0,"None","None","None",0
352072,351121,"Enhanced Powergrid Upgrade",0,0.01,0,1,"None",8040.0000,0,"None","None","None",0
352073,351121,"Complex Powergrid Upgrade",0,0.01,0,1,"None",13155.0000,0,"None","None","None",0
352074,351121,"Type-G Powergrid Expansion System",0,0.01,0,1,"None",18200.0000,0,"None","None","None",0
352076,351121,"Power Diagnostic System I",0,0.01,0,1,"None",6000.0000,0,"None","None","None",0
352077,351121,"Beta Power Diagnostic System",0,0.01,0,1,"None",8680.0000,0,"None","None","None",0
352078,351121,"Local Power Diagnostic System",0,0.01,0,1,"None",12560.0000,0,"None","None","None",0
352079,351121,"Type-G Power Diagnostic System",0,0.01,0,1,"None",18200.0000,0,"None","None","None",0
352083,351121,"Systemic Field Stabilizer I",0,0.01,0,1,"None",25000.0000,0,"None","None","None",0
352089,351121,"Basic Light Armor Repairer",0,0.01,0,1,"None",5250.0000,0,"None","None","None",0
352101,351121,"Light Remote Armor Repair Unit I",0,0.01,0,1,"None",16000.0000,0,"None","None","None",0
352108,351121,"[DEV] High Vehicle PG/CPU",0,0.01,0,1,"None",5000.0000,0,"None","None","None",0
352221,351121,"Energized Plating I",0,0.01,0,1,"None",6000.0000,0,"None","None","None",0
352263,350858,"Forge Gun",0,0.01,0,1,"None",1500.0000,0,"None","None","None",0
352274,351121,"[DEV] High Infantry PG/CPU",0,0.01,0,1,"None",500.0000,0,"None","None","None",0
352277,351121,"Basic Armor Hardener",0,0.01,0,1,"None",6000.0000,0,"None","None","None",0
352279,351121,"Basic Auto-Detonator",0,0.01,0,1,"None",3400.0000,0,"None","None","None",0
352293,351121,"Basic Shield Hardener",0,0.01,0,1,"None",6000.0000,0,"None","None","None",0
352304,350858,"Militia 20GJ Railgun",0,0.01,0,1,"None",5505.0000,0,"None","None","None",0
352305,350858,"Militia 80GJ Railgun",0,0.01,0,1,"None",14670.0000,0,"None","None","None",0
352313,350858,"Militia 80GJ Blaster",0,0.01,0,1,"None",14670.0000,0,"None","None","None",0
352314,350858,"Militia 20GJ Blaster",0,0.01,0,1,"None",5505.0000,0,"None","None","None",0
352415,351064,"Sentinel A-I",0,0.01,0,1,"None",3000.0000,0,"None","None","None",0
352472,350858,"'Paradox' Graded Particle Cannon (S)",0,0.01,0,1,"None",6000.0000,0,"None","None","None",0
352493,351844,"'Dawnpyre' R-9 Drop Uplink",0,0.01,0,1,"None",3945.0000,0,"None","None","None",0
352499,350858,"Scrambler Pistol",0,0.01,0,1,"None",675.0000,0,"None","None","None",0
352508,350858,"Flux Grenade",0,0.01,0,1,"None",600.0000,0,"None","None","None",0
352522,350858,"Miasma Grenade",0,0.01,0,1,"None",1400.0000,0,"None","None","None",0
352526,350858,"'Husk' Phase-synched Railgun (L)",0,0.01,0,1,"None",24000.0000,0,"None","None","None",0
352536,351121,"Basic Power Diagnostics Unit",0,0.01,0,1,"None",750.0000,0,"None","None","None",0
352537,351121,"Complex Power Diagnostics Unit",0,0.01,0,1,"None",3285.0000,0,"None","None","None",0
352538,351121,"Enhanced Power Diagnostics Unit",0,0.01,0,1,"None",2010.0000,0,"None","None","None",0
352550,351121,"Basic Scanner",0,0.01,0,1,"None",6000.0000,0,"None","None","None",0
352556,350858,"Sniper Rifle",0,0.01,0,1,"None",1500.0000,0,"None","None","None",0
352587,351064,"Scout G-I",0,0.01,0,1,"None",3000.0000,0,"None","None","None",0
352588,351064,"Logistics M-I",0,0.01,0,1,"None",3000.0000,0,"None","None","None",0
352591,351064,"Frontline - CA",0,0.01,0,1,4,610.0000,0,"None","None","None",0
352592,351064,"Militia Amarr Heavy Frame",0,0.01,0,1,"None",610.0000,0,"None","None","None",0
352593,351064,"Militia Minmatar Medium Frame",0,0.01,0,1,"None",610.0000,0,"None","None","None",0
352594,351064,"Pilot G-I",0,0.01,0,1,"None",3000.0000,0,"None","None","None",0
352595,351064,"Militia Pilot Dropsuit",0,0.01,0,1,"None",6080.0000,0,"None","None","None",0
352596,351064,"Militia Gallente Light Frame",0,0.01,0,1,"None",610.0000,0,"None","None","None",0
352597,351064,"[DEV] Amarr Crusader Dropsuit",0,0.01,0,1,"None",12800.0000,0,"None","None","None",0
352598,351064,"[DEV] Amarr Crusader Dropsuit",0,0.01,0,1,"None",1105.0000,0,"None","None","None",0
352602,350858,"Assault Rifle",0,0.01,0,1,"None",1500.0000,0,"None","None","None",0
352604,351121,"Basic Mobile CRU",0,0.01,0,1,"None",6750.0000,0,"None","None","None",0
352687,351121,"Basic Myofibril Stimulant",0,0.01,0,1,"None",780.0000,0,"None","None","None",0
352887,351648,"Corporations",0,0.01,0,1,"None",20000.0000,0,"None","None","None",0
352888,351648,"Megacorp Control",0,0.01,0,1,"None",400000.0000,0,"None","None","None",0
352890,351648,"Transstellar Empire Control",0,0.01,0,1,"None",8000000.0000,0,"None","None","None",0
352891,350858,"Submachine Gun",0,0.01,0,1,"None",675.0000,0,"None","None","None",0
352928,351064,"[DEV] Offline Dropsuit",0,0.01,0,1,"None",4680.0000,0,"None","None","None",0
352929,351121,"Enhanced Myofibril Stimulant",0,0.01,0,1,"None",2085.0000,0,"None","None","None",0
352934,351064,"Assault B-Series",0,0.01,0,1,"None",13155.0000,0,"None","None","None",0
352937,351064,"Assault vk.1",0,0.01,0,1,"None",94425.0000,0,"None","None","None",0
352938,351064,"Assault Type-II",0,0.01,0,1,"None",4905.0000,0,"None","None","None",0
352939,351064,"Scout Type-II",0,0.01,0,1,"None",4905.0000,0,"None","None","None",0
352940,351064,"Scout B-Series",0,0.01,0,1,"None",13155.0000,0,"None","None","None",0
352942,351064,"Scout vk.1",0,0.01,0,1,"None",94425.0000,0,"None","None","None",0
352944,351064,"Heavy Type-II",0,0.01,0,1,"None",4905.0000,0,"None","None","None",0
353032,350858,"Swarm Launcher",0,0.01,0,1,"None",1500.0000,0,"None","None","None",0
353041,351121,"Complex Myofibril Stimulant",0,0.01,0,1,"None",3420.0000,0,"None","None","None",0
353042,350858,"[TEST] Swarm Launcher",0,0.01,0,1,"None",5200.0000,0,"None","None","None",0
353089,351210,"Sagaris",0,0.01,0,1,"None",1227600.0000,0,"None","None","None",0
353106,350858,"Breach Assault Rifle",0,0.01,0,1,"None",2460.0000,0,"None","None","None",0
353107,350858,"Tactical Assault Rifle",0,0.01,0,1,"None",2460.0000,0,"None","None","None",0
353108,350858,"'Blindfire' Assault Rifle",0,0.01,0,1,"None",4020.0000,0,"None","None","None",0
353109,350858,"GEK-38 Assault Rifle",0,0.01,0,1,"None",10770.0000,0,"None","None","None",0
353110,350858,"GK-13 Burst Assault Rifle",0,0.01,0,1,4,10770.0000,0,"None","None","None",0
353111,350858,"G7-M Compact Assault Rifle",0,0.01,0,1,4,10770.0000,0,"None","None","None",0
353112,350858,"'Gorewreck' GK-13 Burst Assault Rifle",0,0.01,0,1,"None",10770.0000,0,"None","None","None",0
